cp	maxdepth	minsplit	minbucket	ganancia_mean	qty	id
-0.001	20	400	400	280320000	5	653
-0.001	20	200	400	280320000	5	654
-2	25	800	400	280320000	5	655
-2	25	400	400	280320000	5	656
-2	25	200	400	280320000	5	657
-1	25	800	400	280320000	5	658
-1	25	400	400	280320000	5	659
-1	25	200	400	280320000	5	660
-0.5	25	800	400	280320000	5	661
-0.5	25	400	400	280320000	5	662
-0.5	25	200	400	280320000	5	663
-0.1	25	800	400	280320000	5	664
-0.1	25	400	400	280320000	5	665
-0.1	25	200	400	280320000	5	666
-0.01	25	800	400	280320000	5	667
-0.01	25	400	400	280320000	5	668
-0.01	25	200	400	280320000	5	669
-0.001	25	800	400	280320000	5	670
-0.001	25	400	400	280320000	5	671
-0.001	25	200	400	280320000	5	672
-2	30	800	400	280320000	5	673
-2	30	400	400	280320000	5	674
-2	30	200	400	280320000	5	675
-1	30	800	400	280320000	5	676
-1	30	400	400	280320000	5	677
-1	30	200	400	280320000	5	678
-0.5	30	800	400	280320000	5	679
-0.5	30	400	400	280320000	5	680
-0.5	30	200	400	280320000	5	681
-0.1	30	800	400	280320000	5	682
-0.1	30	400	400	280320000	5	683
-0.1	30	200	400	280320000	5	684
-0.01	30	800	400	280320000	5	685
-0.01	30	400	400	280320000	5	686
-0.01	30	200	400	280320000	5	687
-0.001	30	800	400	280320000	5	688
-0.001	30	400	400	280320000	5	689
-0.001	30	200	400	280320000	5	690
-2	4	400	133.333333333333	280226666.666667	5	691
-1	4	400	133.333333333333	280226666.666667	5	692
-0.5	4	400	133.333333333333	280226666.666667	5	693
-0.1	4	400	133.333333333333	280226666.666667	5	694
-0.01	4	400	133.333333333333	280226666.666667	5	695
-0.001	4	400	133.333333333333	280226666.666667	5	696
-2	12	1000	333.333333333333	280026666.666666	5	697
-1	12	1000	333.333333333333	280026666.666666	5	698
-0.5	12	1000	333.333333333333	280026666.666666	5	699
-0.1	12	1000	333.333333333333	280026666.666666	5	700
-0.01	12	1000	333.333333333333	280026666.666666	5	701
-0.001	12	1000	333.333333333333	280026666.666666	5	702
-2	14	1000	333.333333333333	280026666.666666	5	703
-1	14	1000	333.333333333333	280026666.666666	5	704
-0.5	14	1000	333.333333333333	280026666.666666	5	705
-0.1	14	1000	333.333333333333	280026666.666666	5	706
-0.01	14	1000	333.333333333333	280026666.666666	5	707
-0.001	14	1000	333.333333333333	280026666.666666	5	708
-2	16	1000	333.333333333333	280026666.666666	5	709
-1	16	1000	333.333333333333	280026666.666666	5	710
-0.5	16	1000	333.333333333333	280026666.666666	5	711
-0.1	16	1000	333.333333333333	280026666.666666	5	712
-0.01	16	1000	333.333333333333	280026666.666666	5	713
-0.001	16	1000	333.333333333333	280026666.666666	5	714
-2	20	1000	333.333333333333	280026666.666666	5	715
-1	20	1000	333.333333333333	280026666.666666	5	716
-0.5	20	1000	333.333333333333	280026666.666666	5	717
-0.1	20	1000	333.333333333333	280026666.666666	5	718
-0.01	20	1000	333.333333333333	280026666.666666	5	719
-0.001	20	1000	333.333333333333	280026666.666666	5	720
-2	25	1000	333.333333333333	280026666.666666	5	721
-1	25	1000	333.333333333333	280026666.666666	5	722
-0.5	25	1000	333.333333333333	280026666.666666	5	723
-0.1	25	1000	333.333333333333	280026666.666666	5	724
-0.01	25	1000	333.333333333333	280026666.666666	5	725
-0.001	25	1000	333.333333333333	280026666.666666	5	726
-2	30	1000	333.333333333333	280026666.666666	5	727
-1	30	1000	333.333333333333	280026666.666666	5	728
-0.5	30	1000	333.333333333333	280026666.666666	5	729
-0.1	30	1000	333.333333333333	280026666.666666	5	730
-0.01	30	1000	333.333333333333	280026666.666666	5	731
-0.001	30	1000	333.333333333333	280026666.666666	5	732
-2	6	600	600	279973333.333333	5	733
-2	6	200	600	279973333.333333	5	734
-1	6	600	600	279973333.333333	5	735
-1	6	200	600	279973333.333333	5	736
-0.5	6	600	600	279973333.333333	5	737
-0.5	6	200	600	279973333.333333	5	738
-0.1	6	600	600	279973333.333333	5	739
-0.1	6	200	600	279973333.333333	5	740
-0.01	6	600	600	279973333.333333	5	741
-0.01	6	200	600	279973333.333333	5	742
-0.001	6	600	600	279973333.333333	5	743
-0.001	6	200	600	279973333.333333	5	744
-2	10	2000	666.666666666667	279920000	5	745
-1	10	2000	666.666666666667	279920000	5	746
-0.5	10	2000	666.666666666667	279920000	5	747
-0.1	10	2000	666.666666666667	279920000	5	748
-0.01	10	2000	666.666666666667	279920000	5	749
-0.001	10	2000	666.666666666667	279920000	5	750
-2	12	2000	666.666666666667	279920000	5	751
-1	12	2000	666.666666666667	279920000	5	752
-0.5	12	2000	666.666666666667	279920000	5	753
-0.1	12	2000	666.666666666667	279920000	5	754
-0.01	12	2000	666.666666666667	279920000	5	755
-0.001	12	2000	666.666666666667	279920000	5	756
-2	14	2000	666.666666666667	279920000	5	757
-1	14	2000	666.666666666667	279920000	5	758
-0.5	14	2000	666.666666666667	279920000	5	759
-0.1	14	2000	666.666666666667	279920000	5	760
-0.01	14	2000	666.666666666667	279920000	5	761
-0.001	14	2000	666.666666666667	279920000	5	762
-2	16	2000	666.666666666667	279920000	5	763
-1	16	2000	666.666666666667	279920000	5	764
-0.5	16	2000	666.666666666667	279920000	5	765
-0.1	16	2000	666.666666666667	279920000	5	766
-0.01	16	2000	666.666666666667	279920000	5	767
-0.001	16	2000	666.666666666667	279920000	5	768
-2	20	2000	666.666666666667	279920000	5	769
-1	20	2000	666.666666666667	279920000	5	770
-0.5	20	2000	666.666666666667	279920000	5	771
-0.1	20	2000	666.666666666667	279920000	5	772
-0.01	20	2000	666.666666666667	279920000	5	773
-0.001	20	2000	666.666666666667	279920000	5	774
-2	25	2000	666.666666666667	279920000	5	775
-1	25	2000	666.666666666667	279920000	5	776
-0.5	25	2000	666.666666666667	279920000	5	777
-0.1	25	2000	666.666666666667	279920000	5	778
-0.01	25	2000	666.666666666667	279920000	5	779
-0.001	25	2000	666.666666666667	279920000	5	780
-2	30	2000	666.666666666667	279920000	5	781
-1	30	2000	666.666666666667	279920000	5	782
-0.5	30	2000	666.666666666667	279920000	5	783
-0.1	30	2000	666.666666666667	279920000	5	784
-0.01	30	2000	666.666666666667	279920000	5	785
-0.001	30	2000	666.666666666667	279920000	5	786
-2	16	600	200	279813333.333333	5	787
-1	16	600	200	279813333.333333	5	788
-0.5	16	600	200	279813333.333333	5	789
-0.1	16	600	200	279813333.333333	5	790
-0.01	16	600	200	279813333.333333	5	791
-0.001	16	600	200	279813333.333333	5	792
-2	4	1500	500	279386666.666667	5	793
-2	4	1000	500	279386666.666667	5	794
-2	4	400	200	279386666.666667	5	795
-2	4	200	200	279386666.666667	5	796
-2	4	100	200	279386666.666667	5	797
-1	4	1500	500	279386666.666667	5	798
-1	4	1000	500	279386666.666667	5	799
-1	4	400	200	279386666.666667	5	800
-1	4	200	200	279386666.666667	5	801
-1	4	100	200	279386666.666667	5	802
-0.5	4	1500	500	279386666.666667	5	803
-0.5	4	1000	500	279386666.666667	5	804
-0.5	4	400	200	279386666.666667	5	805
-0.5	4	200	200	279386666.666667	5	806
-0.5	4	100	200	279386666.666667	5	807
-0.1	4	1500	500	279386666.666667	5	808
-0.1	4	1000	500	279386666.666667	5	809
-0.1	4	400	200	279386666.666667	5	810
-0.1	4	200	200	279386666.666667	5	811
-0.1	4	100	200	279386666.666667	5	812
-0.01	4	1500	500	279386666.666667	5	813
-0.01	4	1000	500	279386666.666667	5	814
-0.01	4	400	200	279386666.666667	5	815
-0.01	4	200	200	279386666.666667	5	816
-0.01	4	100	200	279386666.666667	5	817
-0.001	4	1500	500	279386666.666667	5	818
-0.001	4	1000	500	279386666.666667	5	819
-0.001	4	400	200	279386666.666667	5	820
-0.001	4	200	200	279386666.666667	5	821
-0.001	4	100	200	279386666.666667	5	822
-2	4	100	50	279133333.333333	5	823
-2	4	50	50	279133333.333333	5	824
-1	4	100	50	279133333.333333	5	825
-1	4	50	50	279133333.333333	5	826
-0.5	4	100	50	279133333.333333	5	827
-0.5	4	50	50	279133333.333333	5	828
-0.1	4	100	50	279133333.333333	5	829
-0.1	4	50	50	279133333.333333	5	830
-0.01	4	100	50	279133333.333333	5	831
-0.01	4	50	50	279133333.333333	5	832
-0.001	4	100	50	279133333.333333	5	833
-0.001	4	50	50	279133333.333333	5	834
-2	4	800	400	278960000	5	835
-2	4	400	400	278960000	5	836
-2	4	200	400	278960000	5	837
-1	4	800	400	278960000	5	838
-1	4	400	400	278960000	5	839
-1	4	200	400	278960000	5	840
-0.5	4	800	400	278960000	5	841
-0.5	4	400	400	278960000	5	842
-0.5	4	200	400	278960000	5	843
-0.1	4	800	400	278960000	5	844
-0.1	4	400	400	278960000	5	845
-0.1	4	200	400	278960000	5	846
-0.01	4	800	400	278960000	5	847
-0.01	4	400	400	278960000	5	848
-0.01	4	200	400	278960000	5	849
-0.001	4	800	400	278960000	5	850
-0.001	4	400	400	278960000	5	851
-0.001	4	200	400	278960000	5	852
-2	4	200	100	278946666.666667	5	853
-2	4	100	100	278946666.666667	5	854
-2	4	50	100	278946666.666667	5	855
-1	4	200	100	278946666.666667	5	856
-1	4	100	100	278946666.666667	5	857
-1	4	50	100	278946666.666667	5	858
-0.5	4	200	100	278946666.666667	5	859
-0.5	4	100	100	278946666.666667	5	860
-0.5	4	50	100	278946666.666667	5	861
-0.1	4	200	100	278946666.666667	5	862
-0.1	4	100	100	278946666.666667	5	863
-0.1	4	50	100	278946666.666667	5	864
-0.01	4	200	100	278946666.666667	5	865
-0.01	4	100	100	278946666.666667	5	866
-0.01	4	50	100	278946666.666667	5	867
-0.001	4	200	100	278946666.666667	5	868
-0.001	4	100	100	278946666.666667	5	869
-0.001	4	50	100	278946666.666667	5	870
-2	4	800	266.666666666667	278880000	5	871
-1	4	800	266.666666666667	278880000	5	872
-0.5	4	800	266.666666666667	278880000	5	873
-0.1	4	800	266.666666666667	278880000	5	874
-0.01	4	800	266.666666666667	278880000	5	875
-0.001	4	800	266.666666666667	278880000	5	876
-2	20	600	200	278506666.666667	5	877
-1	20	600	200	278506666.666667	5	878
-0.5	20	600	200	278506666.666667	5	879
-0.1	20	600	200	278506666.666667	5	880
-0.01	20	600	200	278506666.666667	5	881
-0.001	20	600	200	278506666.666667	5	882
-2	25	600	200	278506666.666667	5	883
-1	25	600	200	278506666.666667	5	884
-0.5	25	600	200	278506666.666667	5	885
-0.1	25	600	200	278506666.666667	5	886
-0.01	25	600	200	278506666.666667	5	887
-0.001	25	600	200	278506666.666667	5	888
-2	30	600	200	278506666.666667	5	889
-1	30	600	200	278506666.666667	5	890
-0.5	30	600	200	278506666.666667	5	891
-0.1	30	600	200	278506666.666667	5	892
-0.01	30	600	200	278506666.666667	5	893
-0.001	30	600	200	278506666.666667	5	894
-2	4	50	16.6666666666667	278373333.333333	5	895
-1	4	50	16.6666666666667	278373333.333333	5	896
-0.5	4	50	16.6666666666667	278373333.333333	5	897
-0.1	4	50	16.6666666666667	278373333.333333	5	898
-0.01	4	50	16.6666666666667	278373333.333333	5	899
-0.001	4	50	16.6666666666667	278373333.333333	5	900
-2	4	600	300	278306666.666667	5	901
-2	4	100	300	278306666.666667	5	902
-1	4	600	300	278306666.666667	5	903
-1	4	100	300	278306666.666667	5	904
-0.5	4	600	300	278306666.666667	5	905
-0.5	4	100	300	278306666.666667	5	906
-0.1	4	600	300	278306666.666667	5	907
-0.1	4	100	300	278306666.666667	5	908
-0.01	4	600	300	278306666.666667	5	909
-0.01	4	100	300	278306666.666667	5	910
-0.001	4	600	300	278306666.666667	5	911
-0.001	4	100	300	278306666.666667	5	912
-2	6	5	15	278293333.333333	5	913
-1	6	5	15	278293333.333333	5	914
-0.5	6	5	15	278293333.333333	5	915
-0.1	6	5	15	278293333.333333	5	916
-0.01	6	5	15	278293333.333333	5	917
-0.001	6	5	15	278293333.333333	5	918
-2	6	50	16.6666666666667	278066666.666667	5	919
-1	6	50	16.6666666666667	278066666.666667	5	920
-0.5	6	50	16.6666666666667	278066666.666667	5	921
-0.1	6	50	16.6666666666667	278066666.666667	5	922
-0.01	6	50	16.6666666666667	278066666.666667	5	923
-0.001	6	50	16.6666666666667	278066666.666667	5	924
-2	5	600	200	277986666.666667	5	925
-1	5	600	200	277986666.666667	5	926
-0.5	5	600	200	277986666.666667	5	927
-0.1	5	600	200	277986666.666667	5	928
-0.01	5	600	200	277986666.666667	5	929
-0.001	5	600	200	277986666.666667	5	930
-2	6	2000	666.666666666667	277920000	5	931
-1	6	2000	666.666666666667	277920000	5	932
-0.5	6	2000	666.666666666667	277920000	5	933
-0.1	6	2000	666.666666666667	277920000	5	934
-0.01	6	2000	666.666666666667	277920000	5	935
-0.001	6	2000	666.666666666667	277920000	5	936
-2	5	1	3	277640000	5	937
-1	5	1	3	277640000	5	938
-0.5	5	1	3	277640000	5	939
-0.1	5	1	3	277640000	5	940
-0.01	5	1	3	277640000	5	941
-0.001	5	1	3	277640000	5	942
-2	5	10	3.33333333333333	277613333.333333	5	943
-1	5	10	3.33333333333333	277613333.333333	5	944
-0.5	5	10	3.33333333333333	277613333.333333	5	945
-0.1	5	10	3.33333333333333	277613333.333333	5	946
-0.01	5	10	3.33333333333333	277613333.333333	5	947
-0.001	5	10	3.33333333333333	277613333.333333	5	948
-2	6	200	100	277400000	5	949
-2	6	100	100	277400000	5	950
-2	6	50	100	277400000	5	951
-1	6	200	100	277400000	5	952
-1	6	100	100	277400000	5	953
-1	6	50	100	277400000	5	954
-0.5	6	200	100	277400000	5	955
-0.5	6	100	100	277400000	5	956
-0.5	6	50	100	277400000	5	957
-0.1	6	200	100	277400000	5	958
-0.1	6	100	100	277400000	5	959
-0.1	6	50	100	277400000	5	960
-0.01	6	200	100	277400000	5	961
-0.01	6	100	100	277400000	5	962
-0.01	6	50	100	277400000	5	963
-0.001	6	200	100	277400000	5	964
-0.001	6	100	100	277400000	5	965
-0.001	6	50	100	277400000	5	966
-2	5	1500	500	277386666.666667	5	967
-2	5	1000	500	277386666.666667	5	968
-1	5	1500	500	277386666.666667	5	969
-1	5	1000	500	277386666.666667	5	970
-0.5	5	1500	500	277386666.666667	5	971
-0.5	5	1000	500	277386666.666667	5	972
-0.1	5	1500	500	277386666.666667	5	973
-0.1	5	1000	500	277386666.666667	5	974
-0.01	5	1500	500	277386666.666667	5	975
-0.01	5	1000	500	277386666.666667	5	976
-0.001	5	1500	500	277386666.666667	5	977
-0.001	5	1000	500	277386666.666667	5	978
-2	10	800	800	277346666.666667	5	979
-2	10	400	800	277346666.666667	5	980
-1	10	800	800	277346666.666667	5	981
-1	10	400	800	277346666.666667	5	982
-0.5	10	800	800	277346666.666667	5	983
-0.5	10	400	800	277346666.666667	5	984
-0.1	10	800	800	277346666.666667	5	985
-0.1	10	400	800	277346666.666667	5	986
-0.01	10	800	800	277346666.666667	5	987
-0.01	10	400	800	277346666.666667	5	988
-0.001	10	800	800	277346666.666667	5	989
-0.001	10	400	800	277346666.666667	5	990
-2	12	800	800	277346666.666667	5	991
-2	12	400	800	277346666.666667	5	992
-1	12	800	800	277346666.666667	5	993
-1	12	400	800	277346666.666667	5	994
-0.5	12	800	800	277346666.666667	5	995
-0.5	12	400	800	277346666.666667	5	996
-0.1	12	800	800	277346666.666667	5	997
-0.1	12	400	800	277346666.666667	5	998
-0.01	12	800	800	277346666.666667	5	999
-0.01	12	400	800	277346666.666667	5	1000
-0.001	12	800	800	277346666.666667	5	1001
-0.001	12	400	800	277346666.666667	5	1002
-2	14	800	800	277346666.666667	5	1003
-2	14	400	800	277346666.666667	5	1004
-1	14	800	800	277346666.666667	5	1005
-1	14	400	800	277346666.666667	5	1006
-0.5	14	800	800	277346666.666667	5	1007
-0.5	14	400	800	277346666.666667	5	1008
-0.1	14	800	800	277346666.666667	5	1009
-0.1	14	400	800	277346666.666667	5	1010
-0.01	14	800	800	277346666.666667	5	1011
-0.01	14	400	800	277346666.666667	5	1012
-0.001	14	800	800	277346666.666667	5	1013
-0.001	14	400	800	277346666.666667	5	1014
-2	16	800	800	277346666.666667	5	1015
-2	16	400	800	277346666.666667	5	1016
-1	16	800	800	277346666.666667	5	1017
-1	16	400	800	277346666.666667	5	1018
-0.5	16	800	800	277346666.666667	5	1019
-0.5	16	400	800	277346666.666667	5	1020
-0.1	16	800	800	277346666.666667	5	1021
-0.1	16	400	800	277346666.666667	5	1022
-0.01	16	800	800	277346666.666667	5	1023
-0.01	16	400	800	277346666.666667	5	1024
-0.001	16	800	800	277346666.666667	5	1025
-0.001	16	400	800	277346666.666667	5	1026
-2	20	800	800	277346666.666667	5	1027
-2	20	400	800	277346666.666667	5	1028
-1	20	800	800	277346666.666667	5	1029
-1	20	400	800	277346666.666667	5	1030
-0.5	20	800	800	277346666.666667	5	1031
-0.5	20	400	800	277346666.666667	5	1032
-0.1	20	800	800	277346666.666667	5	1033
-0.1	20	400	800	277346666.666667	5	1034
-0.01	20	800	800	277346666.666667	5	1035
-0.01	20	400	800	277346666.666667	5	1036
-0.001	20	800	800	277346666.666667	5	1037
-0.001	20	400	800	277346666.666667	5	1038
-2	25	800	800	277346666.666667	5	1039
-2	25	400	800	277346666.666667	5	1040
-1	25	800	800	277346666.666667	5	1041
-1	25	400	800	277346666.666667	5	1042
-0.5	25	800	800	277346666.666667	5	1043
-0.5	25	400	800	277346666.666667	5	1044
-0.1	25	800	800	277346666.666667	5	1045
-0.1	25	400	800	277346666.666667	5	1046
-0.01	25	800	800	277346666.666667	5	1047
-0.01	25	400	800	277346666.666667	5	1048
-0.001	25	800	800	277346666.666667	5	1049
-0.001	25	400	800	277346666.666667	5	1050
-2	30	800	800	277346666.666667	5	1051
-2	30	400	800	277346666.666667	5	1052
-1	30	800	800	277346666.666667	5	1053
-1	30	400	800	277346666.666667	5	1054
-0.5	30	800	800	277346666.666667	5	1055
-0.5	30	400	800	277346666.666667	5	1056
-0.1	30	800	800	277346666.666667	5	1057
-0.1	30	400	800	277346666.666667	5	1058
-0.01	30	800	800	277346666.666667	5	1059
-0.01	30	400	800	277346666.666667	5	1060
-0.001	30	800	800	277346666.666667	5	1061
-0.001	30	400	800	277346666.666667	5	1062
-2	4	100	33.3333333333333	277093333.333333	5	1063
-1	4	100	33.3333333333333	277093333.333333	5	1064
-0.5	4	100	33.3333333333333	277093333.333333	5	1065
-0.1	4	100	33.3333333333333	277093333.333333	5	1066
-0.01	4	100	33.3333333333333	277093333.333333	5	1067
-0.001	4	100	33.3333333333333	277093333.333333	5	1068
-2	8	800	800	277053333.333333	5	1069
-2	8	400	800	277053333.333333	5	1070
-1	8	800	800	277053333.333333	5	1071
-1	8	400	800	277053333.333333	5	1072
-0.5	8	800	800	277053333.333333	5	1073
-0.5	8	400	800	277053333.333333	5	1074
-0.1	8	800	800	277053333.333333	5	1075
-0.1	8	400	800	277053333.333333	5	1076
-0.01	8	800	800	277053333.333333	5	1077
-0.01	8	400	800	277053333.333333	5	1078
-0.001	8	800	800	277053333.333333	5	1079
-0.001	8	400	800	277053333.333333	5	1080
-2	4	20	20	277013333.333333	5	1081
-2	4	10	20	277013333.333333	5	1082
-1	4	20	20	277013333.333333	5	1083
-1	4	10	20	277013333.333333	5	1084
-0.5	4	20	20	277013333.333333	5	1085
-0.5	4	10	20	277013333.333333	5	1086
-0.1	4	20	20	277013333.333333	5	1087
-0.1	4	10	20	277013333.333333	5	1088
-0.01	4	20	20	277013333.333333	5	1089
-0.01	4	10	20	277013333.333333	5	1090
-0.001	4	20	20	277013333.333333	5	1091
-0.001	4	10	20	277013333.333333	5	1092
-2	4	10	30	276946666.666667	5	1093
-1	4	10	30	276946666.666667	5	1094
-0.5	4	10	30	276946666.666667	5	1095
-0.1	4	10	30	276946666.666667	5	1096
-0.01	4	10	30	276946666.666667	5	1097
-0.001	4	10	30	276946666.666667	5	1098
-2	4	5	15	276933333.333333	5	1099
-1	4	5	15	276933333.333333	5	1100
-0.5	4	5	15	276933333.333333	5	1101
-0.1	4	5	15	276933333.333333	5	1102
-0.01	4	5	15	276933333.333333	5	1103
-0.001	4	5	15	276933333.333333	5	1104
-2	5	400	200	276826666.666667	5	1105
-2	5	200	200	276826666.666667	5	1106
-2	5	100	200	276826666.666667	5	1107
-1	5	400	200	276826666.666667	5	1108
-1	5	200	200	276826666.666667	5	1109
-1	5	100	200	276826666.666667	5	1110
-0.5	5	400	200	276826666.666667	5	1111
-0.5	5	200	200	276826666.666667	5	1112
-0.5	5	100	200	276826666.666667	5	1113
-0.1	5	400	200	276826666.666667	5	1114
-0.1	5	200	200	276826666.666667	5	1115
-0.1	5	100	200	276826666.666667	5	1116
-0.01	5	400	200	276826666.666667	5	1117
-0.01	5	200	200	276826666.666667	5	1118
-0.01	5	100	200	276826666.666667	5	1119
-0.001	5	400	200	276826666.666667	5	1120
-0.001	5	200	200	276826666.666667	5	1121
-0.001	5	100	200	276826666.666667	5	1122
-2	10	800	266.666666666667	276813333.333333	5	1123
-1	10	800	266.666666666667	276813333.333333	5	1124
-0.5	10	800	266.666666666667	276813333.333333	5	1125
-0.1	10	800	266.666666666667	276813333.333333	5	1126
-0.01	10	800	266.666666666667	276813333.333333	5	1127
-0.001	10	800	266.666666666667	276813333.333333	5	1128
-2	4	20	40	276746666.666667	5	1129
-1	4	20	40	276746666.666667	5	1130
-0.5	4	20	40	276746666.666667	5	1131
-0.1	4	20	40	276746666.666667	5	1132
-0.01	4	20	40	276746666.666667	5	1133
-0.001	4	20	40	276746666.666667	5	1134
-2	4	2000	666.666666666667	276520000	5	1135
-1	4	2000	666.666666666667	276520000	5	1136
-0.5	4	2000	666.666666666667	276520000	5	1137
-0.1	4	2000	666.666666666667	276520000	5	1138
-0.01	4	2000	666.666666666667	276520000	5	1139
-0.001	4	2000	666.666666666667	276520000	5	1140
-2	5	5	2.5	276453333.333333	5	1141
-2	5	1	2	276453333.333333	5	1142
-1	5	5	2.5	276453333.333333	5	1143
-1	5	1	2	276453333.333333	5	1144
-0.5	5	5	2.5	276453333.333333	5	1145
-0.5	5	1	2	276453333.333333	5	1146
-0.1	5	5	2.5	276453333.333333	5	1147
-0.1	5	1	2	276453333.333333	5	1148
-0.01	5	5	2.5	276453333.333333	5	1149
-0.01	5	1	2	276453333.333333	5	1150
-0.001	5	5	2.5	276453333.333333	5	1151
-0.001	5	1	2	276453333.333333	5	1152
-2	5	1	1	276266666.666667	5	1153
-2	5	1	0.5	276266666.666667	5	1154
-2	5	1	0.333333333333333	276266666.666667	5	1155
-1	5	1	1	276266666.666667	5	1156
-1	5	1	0.5	276266666.666667	5	1157
-1	5	1	0.333333333333333	276266666.666667	5	1158
-0.5	5	1	1	276266666.666667	5	1159
-0.5	5	1	0.5	276266666.666667	5	1160
-0.5	5	1	0.333333333333333	276266666.666667	5	1161
-0.1	5	1	1	276266666.666667	5	1162
-0.1	5	1	0.5	276266666.666667	5	1163
-0.1	5	1	0.333333333333333	276266666.666667	5	1164
-0.01	5	1	1	276266666.666667	5	1165
-0.01	5	1	0.5	276266666.666667	5	1166
-0.01	5	1	0.333333333333333	276266666.666667	5	1167
